question_id,distractor_index,condition,rr,recall_1,recall_3,recall_5,ndcg_5
421,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
421,3,question_only,1.0,1.0,1.0,1.0,1.0
421,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
421,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
422,1,question_only,1.0,1.0,1.0,1.0,1.0
422,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
422,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
422,2,question_only,1.0,1.0,1.0,1.0,1.0
422,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
422,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
422,3,question_only,1.0,1.0,1.0,1.0,1.0
422,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
422,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
423,1,question_only,1.0,1.0,1.0,1.0,1.0
423,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
423,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
423,2,question_only,1.0,1.0,1.0,1.0,1.0
423,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
423,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
423,3,question_only,1.0,1.0,1.0,1.0,1.0
423,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
423,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
424,1,question_only,1.0,1.0,1.0,1.0,1.0
424,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
424,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
424,2,question_only,1.0,1.0,1.0,1.0,1.0
424,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
424,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
424,3,question_only,1.0,1.0,1.0,1.0,1.0
424,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
424,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
425,1,question_only,1.0,1.0,1.0,1.0,1.0
425,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
425,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
425,2,question_only,1.0,1.0,1.0,1.0,1.0
425,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
425,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
425,3,question_only,1.0,1.0,1.0,1.0,1.0
425,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
425,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
426,1,question_only,1.0,1.0,1.0,1.0,1.0
426,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
426,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
426,2,question_only,1.0,1.0,1.0,1.0,1.0
426,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
426,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
426,3,question_only,1.0,1.0,1.0,1.0,1.0
426,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
426,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
427,1,question_only,1.0,1.0,1.0,1.0,1.0
427,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
427,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
427,2,question_only,1.0,1.0,1.0,1.0,1.0
427,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
427,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
427,3,question_only,1.0,1.0,1.0,1.0,1.0
427,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
427,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
428,1,question_only,1.0,1.0,1.0,1.0,1.0
428,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
428,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
428,2,question_only,1.0,1.0,1.0,1.0,1.0
428,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
428,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
428,3,question_only,1.0,1.0,1.0,1.0,1.0
428,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
428,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
429,1,question_only,1.0,1.0,1.0,1.0,1.0
429,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
429,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
429,2,question_only,1.0,1.0,1.0,1.0,1.0
429,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
429,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
429,3,question_only,1.0,1.0,1.0,1.0,1.0
429,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
429,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
430,1,question_only,1.0,1.0,1.0,1.0,1.0
430,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
430,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
430,2,question_only,1.0,1.0,1.0,1.0,1.0
430,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
430,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
430,3,question_only,1.0,1.0,1.0,1.0,1.0
430,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
430,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
431,1,question_only,1.0,1.0,1.0,1.0,1.0
431,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
431,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
431,2,question_only,1.0,1.0,1.0,1.0,1.0
431,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
431,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
431,3,question_only,1.0,1.0,1.0,1.0,1.0
431,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
431,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
432,1,question_only,1.0,1.0,1.0,1.0,1.0
432,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
432,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
432,2,question_only,1.0,1.0,1.0,1.0,1.0
432,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
432,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
432,3,question_only,1.0,1.0,1.0,1.0,1.0
432,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
432,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
433,1,question_only,1.0,1.0,1.0,1.0,1.0
433,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
433,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
433,2,question_only,1.0,1.0,1.0,1.0,1.0
433,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
433,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
433,3,question_only,1.0,1.0,1.0,1.0,1.0
433,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
433,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
434,1,question_only,1.0,1.0,1.0,1.0,1.0
434,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
434,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
434,2,question_only,1.0,1.0,1.0,1.0,1.0
434,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
434,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
434,3,question_only,1.0,1.0,1.0,1.0,1.0
434,3,wrong_answer_conditioned,0.5,0.0,1.0,1.0,0.6309297535714575
434,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
435,1,question_only,1.0,1.0,1.0,1.0,1.0
435,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
435,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
435,2,question_only,1.0,1.0,1.0,1.0,1.0
435,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
435,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
435,3,question_only,1.0,1.0,1.0,1.0,1.0
435,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
435,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
436,1,question_only,1.0,1.0,1.0,1.0,1.0
436,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
436,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
436,2,question_only,1.0,1.0,1.0,1.0,1.0
436,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
436,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
436,3,question_only,1.0,1.0,1.0,1.0,1.0
436,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
436,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
437,1,question_only,1.0,1.0,1.0,1.0,1.0
437,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
437,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
437,2,question_only,1.0,1.0,1.0,1.0,1.0
437,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
437,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
437,3,question_only,1.0,1.0,1.0,1.0,1.0
437,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
437,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
438,1,question_only,1.0,1.0,1.0,1.0,1.0
438,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
438,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
438,2,question_only,1.0,1.0,1.0,1.0,1.0
438,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
438,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
438,3,question_only,1.0,1.0,1.0,1.0,1.0
438,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
438,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
439,1,question_only,1.0,1.0,1.0,1.0,1.0
439,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
439,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
439,2,question_only,1.0,1.0,1.0,1.0,1.0
439,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
439,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
439,3,question_only,1.0,1.0,1.0,1.0,1.0
439,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
439,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
440,1,question_only,1.0,1.0,1.0,1.0,1.0
440,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
440,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
440,2,question_only,1.0,1.0,1.0,1.0,1.0
440,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
440,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
440,3,question_only,1.0,1.0,1.0,1.0,1.0
440,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
440,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
441,1,question_only,1.0,1.0,1.0,1.0,1.0
441,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
441,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
441,2,question_only,1.0,1.0,1.0,1.0,1.0
441,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
441,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
441,3,question_only,1.0,1.0,1.0,1.0,1.0
441,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
441,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
442,1,question_only,1.0,1.0,1.0,1.0,1.0
442,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
442,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
442,2,question_only,1.0,1.0,1.0,1.0,1.0
442,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
442,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
442,3,question_only,1.0,1.0,1.0,1.0,1.0
442,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
442,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
443,1,question_only,1.0,1.0,1.0,1.0,1.0
443,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
443,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
443,2,question_only,1.0,1.0,1.0,1.0,1.0
443,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
443,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
443,3,question_only,1.0,1.0,1.0,1.0,1.0
443,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
443,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
444,1,question_only,1.0,1.0,1.0,1.0,1.0
444,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
444,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
444,2,question_only,1.0,1.0,1.0,1.0,1.0
444,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
444,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
444,3,question_only,1.0,1.0,1.0,1.0,1.0
444,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
444,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
445,1,question_only,1.0,1.0,1.0,1.0,1.0
445,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
445,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
445,2,question_only,1.0,1.0,1.0,1.0,1.0
445,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
445,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
445,3,question_only,1.0,1.0,1.0,1.0,1.0
445,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
445,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
446,1,question_only,1.0,1.0,1.0,1.0,1.0
446,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
446,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
446,2,question_only,1.0,1.0,1.0,1.0,1.0
446,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
446,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
446,3,question_only,1.0,1.0,1.0,1.0,1.0
446,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
446,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
447,1,question_only,1.0,1.0,1.0,1.0,1.0
447,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
447,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
447,2,question_only,1.0,1.0,1.0,1.0,1.0
447,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
447,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
447,3,question_only,1.0,1.0,1.0,1.0,1.0
447,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
447,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
448,1,question_only,1.0,1.0,1.0,1.0,1.0
448,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
448,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
448,2,question_only,1.0,1.0,1.0,1.0,1.0
448,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
448,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
448,3,question_only,1.0,1.0,1.0,1.0,1.0
448,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
448,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
449,1,question_only,1.0,1.0,1.0,1.0,1.0
449,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
449,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
449,2,question_only,1.0,1.0,1.0,1.0,1.0
449,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
449,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
449,3,question_only,1.0,1.0,1.0,1.0,1.0
449,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
449,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
450,1,question_only,1.0,1.0,1.0,1.0,1.0
450,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
450,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
450,2,question_only,1.0,1.0,1.0,1.0,1.0
450,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
450,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
450,3,question_only,1.0,1.0,1.0,1.0,1.0
450,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
450,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
451,1,question_only,1.0,1.0,1.0,1.0,1.0
451,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
451,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
451,2,question_only,1.0,1.0,1.0,1.0,1.0
451,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
451,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
451,3,question_only,1.0,1.0,1.0,1.0,1.0
451,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
451,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
452,1,question_only,1.0,1.0,1.0,1.0,1.0
452,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
452,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
452,2,question_only,1.0,1.0,1.0,1.0,1.0
452,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
452,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
452,3,question_only,1.0,1.0,1.0,1.0,1.0
452,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
452,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
453,1,question_only,1.0,1.0,1.0,1.0,1.0
453,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
453,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
453,2,question_only,1.0,1.0,1.0,1.0,1.0
453,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
453,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
453,3,question_only,1.0,1.0,1.0,1.0,1.0
453,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
453,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
454,1,question_only,1.0,1.0,1.0,1.0,1.0
454,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
454,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
454,2,question_only,1.0,1.0,1.0,1.0,1.0
454,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
454,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
454,3,question_only,1.0,1.0,1.0,1.0,1.0
454,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
454,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
455,1,question_only,1.0,1.0,1.0,1.0,1.0
455,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
455,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
455,2,question_only,1.0,1.0,1.0,1.0,1.0
455,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
455,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
455,3,question_only,1.0,1.0,1.0,1.0,1.0
455,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
455,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
456,1,question_only,1.0,1.0,1.0,1.0,1.0
456,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
456,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
456,2,question_only,1.0,1.0,1.0,1.0,1.0
456,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
456,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
456,3,question_only,1.0,1.0,1.0,1.0,1.0
456,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
456,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
457,1,question_only,1.0,1.0,1.0,1.0,1.0
457,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
457,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
457,2,question_only,1.0,1.0,1.0,1.0,1.0
457,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
457,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
457,3,question_only,1.0,1.0,1.0,1.0,1.0
457,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
457,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
458,1,question_only,1.0,1.0,1.0,1.0,1.0
458,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
458,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
458,2,question_only,1.0,1.0,1.0,1.0,1.0
458,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
458,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
458,3,question_only,1.0,1.0,1.0,1.0,1.0
458,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
458,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
459,1,question_only,1.0,1.0,1.0,1.0,1.0
459,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
459,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
459,2,question_only,1.0,1.0,1.0,1.0,1.0
459,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
459,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
459,3,question_only,1.0,1.0,1.0,1.0,1.0
459,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
459,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
460,1,question_only,0.0,0.0,0.0,0.0,0.0
460,1,wrong_answer_conditioned,0.0,0.0,0.0,0.0,0.0
460,1,oracle_corrective,0.5,0.0,1.0,1.0,0.6309297535714575
460,2,question_only,0.0,0.0,0.0,0.0,0.0
460,2,wrong_answer_conditioned,0.0,0.0,0.0,0.0,0.0
460,2,oracle_corrective,0.0,0.0,0.0,0.0,0.0
460,3,question_only,0.0,0.0,0.0,0.0,0.0
460,3,wrong_answer_conditioned,0.0,0.0,0.0,0.0,0.0
460,3,oracle_corrective,0.0,0.0,0.0,0.0,0.0
461,1,question_only,1.0,1.0,1.0,1.0,1.0
461,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
461,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
461,2,question_only,1.0,1.0,1.0,1.0,1.0
461,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
461,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
461,3,question_only,1.0,1.0,1.0,1.0,1.0
461,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
461,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
462,1,question_only,1.0,1.0,1.0,1.0,1.0
462,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
462,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
462,2,question_only,1.0,1.0,1.0,1.0,1.0
462,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
462,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
462,3,question_only,1.0,1.0,1.0,1.0,1.0
462,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
462,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
463,1,question_only,1.0,1.0,1.0,1.0,1.0
463,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
463,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
463,2,question_only,1.0,1.0,1.0,1.0,1.0
463,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
463,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
463,3,question_only,1.0,1.0,1.0,1.0,1.0
463,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
463,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
464,1,question_only,1.0,1.0,1.0,1.0,1.0
464,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
464,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
464,2,question_only,1.0,1.0,1.0,1.0,1.0
464,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
464,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
464,3,question_only,1.0,1.0,1.0,1.0,1.0
464,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
464,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
465,1,question_only,1.0,1.0,1.0,1.0,1.0
465,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
465,1,oracle_corrective,0.5,0.0,1.0,1.0,0.6309297535714575
465,2,question_only,1.0,1.0,1.0,1.0,1.0
465,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
465,2,oracle_corrective,0.5,0.0,1.0,1.0,0.6309297535714575
465,3,question_only,1.0,1.0,1.0,1.0,1.0
465,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
465,3,oracle_corrective,0.5,0.0,1.0,1.0,0.6309297535714575
466,1,question_only,1.0,1.0,1.0,1.0,1.0
466,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
466,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
466,2,question_only,1.0,1.0,1.0,1.0,1.0
466,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
466,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
466,3,question_only,1.0,1.0,1.0,1.0,1.0
466,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
466,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
467,1,question_only,1.0,1.0,1.0,1.0,1.0
467,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
467,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
467,2,question_only,1.0,1.0,1.0,1.0,1.0
467,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
467,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
467,3,question_only,1.0,1.0,1.0,1.0,1.0
467,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
467,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
468,1,question_only,1.0,1.0,1.0,1.0,1.0
468,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
468,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
468,2,question_only,1.0,1.0,1.0,1.0,1.0
468,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
468,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
468,3,question_only,1.0,1.0,1.0,1.0,1.0
468,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
468,3,oracle_corrective,1.0,1.0,1.0,1.0,1.0
469,1,question_only,1.0,1.0,1.0,1.0,1.0
469,1,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
469,1,oracle_corrective,1.0,1.0,1.0,1.0,1.0
469,2,question_only,1.0,1.0,1.0,1.0,1.0
469,2,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
469,2,oracle_corrective,1.0,1.0,1.0,1.0,1.0
469,3,question_only,1.0,1.0,1.0,1.0,1.0
469,3,wrong_answer_conditioned,1.0,1.0,1.0,1.0,1.0
